"LocationId","AgeStart","AgeEnd","Ri","Di","Ni","Mi"
630,40,44,40,17,205983,559
630,45,49,71,28,211896,684
630,50,54,115,42,222558,1007
630,55,59,169,67,233375.5,1502
630,60,64,226,100,231153,2073
630,65,69,251,113,217176.5,2772
630,70,74,276,132,194297.5,3832
630,75,79,263,150,157242,5170
630,80,84,191,134,104091.5,5771
630,85,999,214,181,99028.5,12313
634,0,4,0,0,155426.5,155
634,5,9,0,0,154806,27
634,10,14,0,0,130809.5,17
634,15,19,0,0,100380,48
634,20,24,0,0,185848,45
634,25,29,4,0,389408,86
634,30,34,5,1,486496.5,133
634,35,39,13,5,449061.5,152
634,40,44,11,6,328547.5,188
634,45,49,25,11,211484.5,208
634,50,54,29,11,137317.5,218
634,55,59,27,11,78354,191
634,60,64,32,13,44278.5,214
634,65,69,19,9,21048.5,207
634,70,74,9,4,9931.5,192
634,75,79,4,4,5214.5,188
634,80,84,2,2,2406,162
634,85,999,2,2,1636.5,266
638,0,4,0,0,58018.5,82
638,5,9,0,0,62466.5,7
638,10,14,0,0,66897.5,4
638,15,19,0,0,65379.5,9
638,20,24,0,0,50693,13
638,25,29,0,0,45982,23
638,30,34,0,0,53082.5,47
638,35,39,2,1,54230,58
638,40,44,6,1,55441,96
638,45,49,13,3,56325.5,145
638,50,54,24,6,61590,223
638,55,59,38,12,63917.5,356
638,60,64,47,17,52727,473
638,65,69,53,21,44412.5,560
638,70,74,49,23,31329,560
638,75,79,38,22,21472.5,621
638,80,84,29,23,14561,720
638,85,999,29,37,13015,1593
642,0,4,0,0,975941.5,1246
642,5,9,0,0,1019091.5,170
642,10,14,4,0,1074694,200
642,15,19,3,0,1060958.5,461
642,20,24,7,0,997405.5,571
642,25,29,21,0,1009914.5,670
642,30,34,22,10,1255119.5,1126
642,35,39,54,17,1246462.5,1644
642,40,44,169,64,1431104.5,3445
642,45,49,426,152,1496662,6203
642,50,54,921,346,1643888.5,11676
642,55,59,1100,373,1096597.5,12459
642,60,64,1780,761,1118489.5,19025
642,65,69,2508,1192,1238211,28438
642,70,74,2407,1311,1016545.5,33045
642,75,79,1675,1055,630472.5,32744
642,80,84,1338,1046,482768.5,42549
642,85,999,1106,1054,372445.5,72553
643,0,4,0,0,7541062,6816
643,5,9,0,0,9529158.5,1361
643,10,14,17,0,8681873.5,1893
643,15,19,27,5,7531834,4648
643,20,24,68,20,7016953,8758
643,25,29,95,42,7948340,13231
643,30,34,121,137,11691281,29172
643,35,39,495,177,12685996,49381
643,40,44,1359,217,11041753,62722
643,45,49,2563,781,10167858.5,67513
643,50,54,4153,1471,9022436.5,79165
643,55,59,7607,2881,9118495,115112
643,60,64,14047,5565,10200108.5,191904
643,65,69,16847,7334,8529344.5,237609
643,70,74,15789,7954,6524011.5,246034
643,75,79,7404,4402,2828088.5,159800
643,80,84,8017,5793,3199550.5,285337
643,85,999,5084,4668,2321754.5,349041
646,0,4,0,0,1862547.5,14903
646,5,9,0,0,1741307.5,1408
646,10,14,0,0,1604936,1064
646,15,19,2,0,1555183.5,1820
646,20,24,7,4,1227959,2118
646,25,29,11,8,1049755.5,2258
646,30,34,17,12,975462.5,2679
646,35,39,23,14,884344,3268
646,40,44,27,20,726855,3645
646,45,49,34,25,485077.5,3360
646,50,54,36,24,395660.5,3967
646,55,59,52,35,323021,4619
646,60,64,52,36,310904.5,6649
646,65,69,42,29,220447.5,7104
646,70,74,25,20,148749,7516
646,75,79,13,12,77111,6073
646,80,84,7,7,41703,5163
646,85,999,5,5,20005.5,4202
662,0,4,0,0,10303,35
662,5,9,0,0,10555.5,4
662,10,14,0,0,11646.5,4
662,15,19,0,0,12742.5,10
662,20,24,0,0,14614,16
662,25,29,0,0,16268,19
662,30,34,0,0,15249.5,21
662,35,39,0,0,14206.5,26
662,40,44,1,0,12976.5,36
662,45,49,1,0,12336,54
662,50,54,6,2,11976.5,82
662,55,59,3,2,11070.5,118
662,60,64,6,4,8740,146
662,65,69,3,2,6155,162
662,70,74,4,3,4286,181
662,75,79,5,4,2990,205
662,80,84,3,3,1636,181
662,85,999,2,2,1029,212
678,0,4,0,0,30109,92
678,5,9,0,0,29656.5,14
678,10,14,0,0,28010.5,13
678,15,19,0,0,25988.5,34
678,20,24,0,0,20244.5,41
678,25,29,0,0,15784,36
678,30,34,0,0,13772.5,37
678,35,39,0,0,13598.5,48
678,40,44,0,0,12334,61
678,45,49,1,0,9723,70
678,50,54,1,0,7598,80
678,55,59,2,0,6012.5,91
678,60,64,3,4,4764,105
678,65,69,1,1,3287,107
678,70,74,0,0,2195.5,107
678,75,79,0,0,1524.5,114
678,80,84,0,0,1109.5,128
678,85,999,0,0,593,118
682,0,4,0,0,2614981.5,3200
682,5,9,0,0,2753530.5,614
682,10,14,2,0,2560950,714
682,15,19,4,2,2259783,1320
682,20,24,13,10,2550859.5,1921
682,25,29,46,19,3556439,2505
682,30,34,88,37,3892724,2905
682,35,39,192,80,3496906,3556
682,40,44,366,164,2672697,4148
682,45,49,545,251,1868651,4630
682,50,54,584,277,1406928.5,6008
682,55,59,558,275,1012640,6934
682,60,64,477,231,658724.5,6948
682,65,69,362,175,354012.5,5977
682,70,74,214,122,233153,7042
682,75,79,138,96,150505,7905
682,80,84,94,78,81787,7465
682,85,999,67,66,50079.5,8906
686,0,4,0,0,2424217,18986
686,5,9,0,0,2302224.5,2664
686,10,14,1,1,2185784,1837
686,15,19,1,1,1954208,2441
686,20,24,12,10,1702863,3032
686,25,29,24,17,1448789.5,2873
686,30,34,32,21,1190400.5,2888
686,35,39,41,26,1009859,2984
686,40,44,48,30,826313,3395
686,45,49,56,36,668217.5,3788
686,50,54,62,43,536362,4532
686,55,59,65,43,435039.5,5366
686,60,64,66,46,337847.5,6446
686,65,69,65,46,264737.5,8041
686,70,74,55,44,177282,9323
686,75,79,42,34,105008,9954
686,80,84,26,23,61178.5,9866
686,85,999,13,11,20772,6081
688,0,4,0,0,318877,303
688,5,9,0,0,326660.5,38
688,10,14,0,0,329315,35
688,15,19,1,0,345477,115
688,20,24,4,0,352405,164
688,25,29,6,1,392086,221
688,30,34,9,5,418163,303
688,35,39,20,8,462954.5,525
688,40,44,79,25,481498.5,917
688,45,49,204,72,480000,1454
688,50,54,358,133,456104.5,2372
688,55,59,576,228,454941,4122
688,60,64,783,337,473389.5,7228
688,65,69,944,457,513484.5,13142
688,70,74,973,550,435514.5,18046
688,75,79,695,468,241079.5,16017
688,80,84,493,393,180127,18984
688,85,999,344,328,129136.5,23652
694,0,4,0,0,1153474,25804
694,5,9,0,0,1064451,1994
694,10,14,0,0,1008062.5,1280
694,15,19,0,0,905608,1761
694,20,24,0,0,802395,1992
694,25,29,2,2,677329.5,1731
694,30,34,3,2,569897.5,1667
694,35,39,0,0,479745,1781
694,40,44,0,0,396622.5,1970
694,45,49,0,0,324771.5,2245
694,50,54,3,3,262642.5,2663
694,55,59,1,1,209838,3144
694,60,64,1,1,159149.5,3771
694,65,69,0,0,112989.5,4231
694,70,74,0,0,73668,4547
694,75,79,1,1,46612,4623
694,80,84,0,0,21152,3243
694,85,999,1,1,8398.5,2100
702,0,4,0,0,224899.5,108
702,5,9,0,0,222309.5,17
702,10,14,3,0,231076,45
702,15,19,0,0,385215.5,118
702,20,24,6,0,550460,136
702,25,29,4,4,584949,129
702,30,34,9,4,543519.5,156
702,35,39,30,11,448157,214
702,40,44,70,25,402492,385
702,45,49,151,54,368947.5,733
702,50,54,253,95,336546.5,1075
702,55,59,422,158,327781,1776
702,60,64,630,246,306510.5,2708
702,65,69,769,335,259751.5,3281
702,70,74,637,317,197887.5,3078
702,75,79,383,240,112224,2860
702,80,84,292,228,79127,3657
702,85,999,348,326,68031,7867
703,0,4,0,0,288221,324
703,5,9,0,0,291239,36
703,10,14,1,0,294518.5,43
703,15,19,1,0,267979,87
703,20,24,3,0,275182.5,140
703,25,29,3,0,327236,194
703,30,34,5,2,394690,327
703,35,39,16,4,430412.5,524
703,40,44,31,17,450586.5,795
703,45,49,95,34,438100.5,1356
703,50,54,182,62,356219,1903
703,55,59,334,123,351954,3000
703,60,64,553,217,345182.5,4764
703,65,69,796,344,338791.5,6766
703,70,74,819,417,268943,8232
703,75,79,596,365,166488,7904
703,80,84,427,322,107323.5,8535
703,85,999,357,325,80129.5,13461
704,0,4,0,0,7311528,29542
704,5,9,0,0,8552639.5,6967
704,10,14,18,1,7994276.5,4901
704,15,19,22,1,6946479,7681
704,20,24,37,6,6321934.5,10135
704,25,29,251,62,7488563.5,12780
704,30,34,156,59,8802262,16371
704,35,39,244,130,8455940.5,17713
704,40,44,567,192,7142273,19415
704,45,49,925,360,6427005.5,22798
704,50,54,1590,646,5986181,32917
704,55,59,2432,977,5461310,40488
704,60,64,3059,1275,4586496.5,52973
704,65,69,2862,1351,3335494.5,62157
704,70,74,1829,1058,2152876,65031
704,75,79,1098,758,1191401,59703
704,80,84,798,653,801340,66750
704,85,999,947,925,722654,118444
705,0,4,0,0,98100.5,56
705,5,9,0,0,107464,9
705,10,14,0,0,113754.5,13
705,15,19,1,0,97560,16
705,20,24,0,0,102520,34
705,25,29,2,0,114575,60
705,30,34,4,1,131211.5,81
705,35,39,9,2,146767.5,123
705,40,44,23,5,161911,191
705,45,49,43,9,157185.5,292
705,50,54,75,16,146892,428
705,55,59,128,29,152943,764
705,60,64,184,44,142657,1242
705,65,69,254,80,138228.5,1862
705,70,74,270,116,114016.5,2371
705,75,79,214,125,75872,2993
705,80,84,191,143,58654.5,3921
705,85,999,182,169,54915,8039
706,0,4,0,0,3342170,110771
706,5,9,0,0,2787749,15366
706,10,14,2,2,2205187,7141
706,15,19,2,2,1950792.5,7307
706,20,24,18,13,1632578,8512
706,25,29,28,21,1324693,7498
706,30,34,24,18,958221,5838
706,35,39,34,26,862350,5859
706,40,44,46,34,693139,5660
706,45,49,65,49,540029.5,5277
706,50,54,88,67,434064,5682
706,55,59,100,80,346364.5,5998
706,60,64,107,88,272068.5,6935
706,65,69,93,80,203805,7912
706,70,74,68,65,133410.5,7980
706,75,79,45,43,68945.5,6296
706,80,84,22,22,32742.5,4765
706,85,999,13,13,13587.5,3287
710,0,4,0,0,5829285,49001
710,5,9,0,0,5200557,2892
710,10,14,12,1,5388893.5,3403
710,15,19,12,3,5101227.5,7909
710,20,24,29,12,5237294.5,14514
710,25,29,104,36,5671582.5,22422
710,30,34,196,94,5657866,28697
710,35,39,310,141,5220333,31200
710,40,44,396,149,4290973,31764
710,45,49,530,233,3334920.5,32001
710,50,54,671,341,2841649,36063
710,55,59,848,448,2488940,43499
710,60,64,907,562,2146607,52389
710,65,69,968,606,1613053,55079
710,70,74,964,514,1048442,49078
710,75,79,739,560,570705,37849
710,80,84,444,514,382778,35235
710,85,999,208,377,353303.5,53483
716,0,4,0,0,2278428.5,23249
716,5,9,0,0,2258638,2473
716,10,14,2,1,2149515.5,2006
716,15,19,3,2,1805091.5,3116
716,20,24,6,5,1481202.5,4183
716,25,29,21,12,1040665.5,4160
716,30,34,25,17,959798.5,5187
716,35,39,28,17,1112187,8070
716,40,44,47,21,907692.5,8356
716,45,49,59,24,588087.5,6879
716,50,54,72,43,378364.5,5828
716,55,59,91,58,274266,5624
716,60,64,101,65,255310,7336
716,65,69,105,74,244297.5,9829
716,70,74,86,67,171279,9776
716,75,79,65,57,91238,7568
716,80,84,42,41,45645.5,5581
716,85,999,20,20,27348,5778
724,0,4,0,0,1811811,1348
724,5,9,0,0,2202205.5,248
724,10,14,9,0,2488687.5,302
724,15,19,15,0,2482022,545
724,20,24,16,0,2426845.5,770
724,25,29,29,0,2536980,818
724,30,34,40,9,2789523.5,1222
724,35,39,130,18,3102836.5,1856
724,40,44,328,85,3756847.5,3428
724,45,49,1054,235,4003943.5,6588
724,50,54,2039,469,3779729,10820
724,55,59,3272,765,3625354,17654
724,60,64,4549,1086,3166003.5,25370
724,65,69,5484,1508,2596492.5,29888
724,70,74,6378,2236,2261690.5,39006
724,75,79,6150,2819,1891874.5,54581
724,80,84,4420,2749,1284183,63344
724,85,999,5508,4629,1621353,223736
728,0,4,0,0,1429247,31427
728,5,9,0,0,1486257.5,6932
728,10,14,4,0,1587099,4352
728,15,19,4,0,1367254,4865
728,20,24,10,5,1001507,4974
728,25,29,13,7,664228.5,3551
728,30,34,13,8,554400.5,3221
728,35,39,21,12,574928,3864
728,40,44,27,18,608180.5,5003
728,45,49,34,25,530130,5222
728,50,54,44,32,405670.5,5282
728,55,59,50,38,290638,4964
728,60,64,48,38,209099.5,5201
728,65,69,41,34,141948.5,5335
728,70,74,33,29,87169,5101
728,75,79,25,24,51542,4664
728,80,84,14,14,23740.5,3379
728,85,999,7,7,8137.5,1835
729,0,4,0,0,7605322,84340
729,5,9,0,0,6600240.5,12936
729,10,14,52,16,5998108.5,7557
729,15,19,73,30,5394482,10463
729,20,24,100,48,4755360.5,13183
729,25,29,86,63,4070922.5,12687
729,30,34,100,62,3248504.5,11104
729,35,39,104,55,2618191,10212
729,40,44,102,48,2135506,10799
729,45,49,111,51,1722189.5,10971
729,50,54,134,72,1497249,13892
729,55,59,111,49,1220413,15190
729,60,64,123,65,973621.5,18739
729,65,69,151,93,713165.5,21737
729,70,74,161,120,427167,20955
729,75,79,137,126,231294.5,18345
729,80,84,93,102,111107.5,14365
729,85,999,66,84,60500.5,14593
740,0,4,0,0,53340.5,181
740,5,9,0,0,55086,18
740,10,14,0,0,55185.5,19
740,15,19,0,0,54557.5,45
740,20,24,0,0,55412,67
740,25,29,0,0,48280,78
740,30,34,2,0,43840,91
740,35,39,2,1,44142,126
740,40,44,2,0,38788.5,126
740,45,49,6,3,36197,171
740,50,54,8,6,35199.5,264
740,55,59,12,8,32208,377
740,60,64,16,3,25090,411
740,65,69,18,9,17972.5,432
740,70,74,23,12,11799,419
740,75,79,16,11,7772.5,414
740,80,84,11,5,4900,415
740,85,999,9,6,3393.5,513
748,0,4,0,0,142458,1531
748,5,9,0,0,137754,141
748,10,14,0,0,133617,118
748,15,19,0,0,127829,212
748,20,24,0,0,119398,323
748,25,29,1,1,107142.5,398
748,30,34,2,2,98452.5,489
748,35,39,3,3,86573.5,581
748,40,44,5,4,67962.5,597
748,45,49,5,4,49545,570
748,50,54,5,5,40187,613
748,55,59,3,2,32337,643
748,60,64,4,3,26720.5,754
748,65,69,3,3,20504,791
748,70,74,3,1,13369,681
748,75,79,2,2,8574.5,589
748,80,84,1,1,4457,459
748,85,999,0,0,2035.5,386
752,0,4,0,0,582404,279
752,5,9,0,0,622383,38
752,10,14,1,0,629321,51
752,15,19,5,0,596915,144
752,20,24,4,0,581851.5,228
752,25,29,11,1,679484,297
752,30,34,23,7,771316.5,366
752,35,39,50,10,685241,414
752,40,44,99,20,643370.5,532
752,45,49,180,35,656611.5,752
752,50,54,310,67,661989,1327
752,55,59,523,116,670678,2269
752,60,64,709,182,572449,3303
752,65,69,994,300,541476.5,5361
752,70,74,1295,499,530249.5,8925
752,75,79,1451,681,490229.5,13932
752,80,84,1024,583,299838,16046
752,85,999,1020,717,271530.5,40408
756,0,4,0,0,437339,325
756,5,9,0,0,447973.5,37
756,10,14,5,0,439706.5,46
756,15,19,3,0,425013,94
756,20,24,7,0,466899.5,167
756,25,29,16,2,549230.5,236
756,30,34,23,4,627455,289
756,35,39,40,8,631069,290
756,40,44,74,15,617049.5,419
756,45,49,145,29,596727.5,655
756,50,54,286,60,642787.5,1290
756,55,59,472,100,661788.5,2418
756,60,64,622,132,559403,3268
756,65,69,704,181,453540.5,4525
756,70,74,795,272,401061.5,6748
756,75,79,842,359,350860.5,9510
756,80,84,665,346,242268,11417
756,85,999,724,470,242009.5,34799
760,0,4,0,0,2122848.5,9942
760,5,9,0,0,2177811.5,946
760,10,14,3,4,2872588,1029
760,15,19,6,3,2700566.5,1996
760,20,24,29,0,2489905.5,2909
760,25,29,21,17,1775584.5,2184
760,30,34,25,36,1352842.5,1800
760,35,39,50,39,1317296,2160
760,40,44,41,36,1232952,2850
760,45,49,65,48,1091745.5,3971
760,50,54,121,76,933258,5329
760,55,59,165,101,760337.5,7019
760,60,64,176,114,586225,8627
760,65,69,241,153,432743.5,10570
760,70,74,182,114,296175,12228
760,75,79,188,126,177249,12161
760,80,84,160,114,93252.5,10906
760,85,999,153,111,48791.5,10591
762,0,4,0,0,1329868,8478
762,5,9,0,0,1300312,411
762,10,14,4,2,1095509.5,292
762,15,19,8,6,863326,415
762,20,24,8,6,916831,633
762,25,29,9,6,848740.5,765
762,30,34,17,10,821975,1035
762,35,39,20,12,683386,1270
762,40,44,22,12,522926.5,1376
762,45,49,23,12,433066,1686
762,50,54,29,17,389282.5,2436
762,55,59,43,25,344101.5,3659
762,60,64,51,35,279281.5,4771
762,65,69,44,30,169926.5,4696
762,70,74,32,19,94597.5,4285
762,75,79,22,13,40792.5,3134
762,80,84,18,12,31430.5,3975
762,85,999,15,12,16869,3706
764,0,4,0,0,3187635,5245
764,5,9,0,0,3757384,1354
764,10,14,10,1,4125870,2569
764,15,19,17,3,4432367.5,6106
764,20,24,41,6,4766788,6660
764,25,29,120,32,5159237,7883
764,30,34,99,47,5088055.5,9867
764,35,39,213,76,5141609.5,17104
764,40,44,504,153,5395837,30029
764,45,49,980,326,5363547.5,39346
764,50,54,1663,590,5508385,45027
764,55,59,2380,860,5167214.5,49100
764,60,64,2992,1135,4529024,49172
764,65,69,3199,1375,3579689,54711
764,70,74,2798,1485,2634781.5,64222
764,75,79,2167,1420,1708893.5,68792
764,80,84,1567,1256,1150036.5,75447
764,85,999,1423,1393,1038974,129527
768,0,4,0,0,1327238,17148
768,5,9,0,0,1212456.5,3370
768,10,14,0,0,1115922,1844
768,15,19,5,3,941699,2390
768,20,24,4,3,801993,2849
768,25,29,15,11,694406.5,2636
768,30,34,13,10,612996,2578
768,35,39,14,11,532737.5,2560
768,40,44,25,18,460078,2718
768,45,49,32,23,384191,2845
768,50,54,41,29,305638.5,3188
768,55,59,44,31,237967.5,3551
768,60,64,44,30,179232,4198
768,65,69,39,27,129810,4810
768,70,74,36,24,84811.5,5304
768,75,79,23,18,45312,4804
768,80,84,13,10,17928.5,3174
768,85,999,6,5,5321,1588
780,0,4,0,0,86018.5,272
780,5,9,0,0,92536,24
780,10,14,0,0,95171,27
780,15,19,0,0,93514,77
780,20,24,1,0,95136,168
780,25,29,1,2,103943,243
780,30,34,3,0,120993,252
780,35,39,8,1,136657.5,360
780,40,44,15,2,123985.5,391
780,45,49,22,7,103062.5,444
780,50,54,28,13,91160.5,587
780,55,59,40,22,94805.5,826
780,60,64,53,26,89030,1264
780,65,69,58,38,71815,1377
780,70,74,58,40,50160,1697
780,75,79,55,38,27920,1603
780,80,84,41,30,13124.5,1316
780,85,999,35,29,6889,1376
784,0,4,0,0,563781,610
784,5,9,0,0,602749.5,61
784,10,14,0,0,520915,76
784,15,19,1,0,499067,108
784,20,24,0,0,931808,312
784,25,29,9,2,1415698.5,517
784,30,34,10,3,1558712.5,683
784,35,39,14,4,1338249,793
784,40,44,26,15,978533,929
784,45,49,25,8,669204.5,921
784,50,54,63,23,474765,863
784,55,59,107,43,349302.5,778
784,60,64,131,54,171357.5,789
784,65,69,78,33,76055.5,811
784,70,74,37,18,54159,996
784,75,79,29,16,20694,807
784,80,84,13,10,12428.5,1128
784,85,999,7,7,4606.5,904
788,0,4,0,0,938973.5,2007
788,5,9,0,0,1076507.5,261
788,10,14,2,0,982668,281
788,15,19,1,0,838143,426
788,20,24,6,2,805772.5,612
788,25,29,11,13,900895,743
788,30,34,32,12,936360.5,906
788,35,39,64,14,955399.5,1225
788,40,44,99,29,889955,1509
788,45,49,131,47,795663.5,2000
788,50,54,178,74,699338.5,2635
788,55,59,234,102,673071,4285
788,60,64,258,116,555361,6408
788,65,69,265,129,456105,9328
788,70,74,211,118,285331.5,9839
788,75,79,145,101,166680.5,9913
788,80,84,111,95,100664,10259
788,85,999,91,101,62444,12005
792,0,4,0,0,5988450,10601
792,5,9,0,0,6737397.5,364
792,10,14,68,5,6592224,433
792,15,19,35,10,6341835.5,876
792,20,24,97,23,6997619,1647
792,25,29,114,75,6814730,2424
792,30,34,148,78,6581355.5,3493
792,35,39,374,129,6535727.5,5350
792,40,44,732,266,6729742.5,9365
792,45,49,1196,454,5883706.5,13642
792,50,54,1797,687,4870734,20162
792,55,59,2481,993,4791723,32631
792,60,64,2987,1303,3731561.5,43900
792,65,69,3183,1571,3209777,61637
792,70,74,2937,1632,2270730,68322
792,75,79,2371,1607,1437858.5,68723
792,80,84,1734,1435,878597,80216
792,85,999,1464,1430,664703.5,131985
795,0,4,0,0,814469.5,6642
795,5,9,0,0,810223,365
795,10,14,1,0,666541,216
795,15,19,2,0,499337,304
795,20,24,3,2,569412.5,498
795,25,29,4,3,669144.5,754
795,30,34,9,7,619890.5,915
795,35,39,13,9,528259,1156
795,40,44,20,11,439614,1409
795,45,49,25,13,415651.5,2020
795,50,54,34,19,375021.5,2766
795,55,59,45,24,295226,3481
795,60,64,50,28,234965,4350
795,65,69,47,28,142111.5,4128
795,70,74,30,21,78047.5,3662
795,75,79,16,14,31502.5,2430
795,80,84,13,11,25736,3343
795,85,999,11,11,15040.5,3400
800,0,4,0,0,7786402,69104
800,5,9,0,0,6896441,6285
800,10,14,8,0,6280048,4654
800,15,19,0,0,5567885,7211
800,20,24,40,28,4778587.5,9360
800,25,29,43,28,3981772.5,9913
800,30,34,26,18,3107857.5,9971
800,35,39,71,37,2286257,9855
800,40,44,77,47,1717728,10024
800,45,49,108,75,1382902,11095
800,50,54,151,115,1113956.5,12546
800,55,59,203,143,822816,12862
800,60,64,213,154,589305.5,13541
800,65,69,189,142,414504.5,13288
800,70,74,136,108,275542,11536
800,75,79,79,69,144130,7921
800,80,84,36,35,88001.5,6878
800,85,999,14,14,78583,12153
804,0,4,0,0,1555464,1962
804,5,9,0,0,2168921.5,474
804,10,14,2,0,2359751,774
804,15,19,4,2,1996472.5,2475
804,20,24,8,4,1815721.5,4549
804,25,29,24,9,2309017.5,6660
804,30,34,38,30,3180644.5,10956
804,35,39,92,71,3533773.5,15593
804,40,44,328,85,3160705,19049
804,45,49,684,269,2830658,20676
804,50,54,1245,537,2834878.5,26312
804,55,59,2234,987,2993712.5,37342
804,60,64,3719,1741,2978993,53648
804,65,69,4136,2114,2466739,62973
804,70,74,3878,2214,1917643.5,75852
804,75,79,1943,1224,1010124,53850
804,80,84,1779,1277,1119539.5,86036
804,85,999,773,699,816007,103205
807,0,4,0,0,98512.5,68
807,5,9,0,0,110001,7
807,10,14,0,0,107984,14
807,15,19,0,0,103661.5,23
807,20,24,0,0,108588.5,41
807,25,29,1,0,116932,40
807,30,34,2,1,123653,67
807,35,39,6,3,127137,105
807,40,44,17,6,129408,166
807,45,49,37,16,126669,295
807,50,54,66,29,124258,567
807,55,59,104,45,127080.5,936
807,60,64,143,67,122631,1572
807,65,69,165,86,113312,2543
807,70,74,150,93,88756.5,3393
807,75,79,104,76,54536.5,3550
807,80,84,66,57,34287.5,3703
807,85,999,39,39,22824.5,4529
818,0,4,0,0,11968818.5,43137
818,5,9,0,0,13330584.5,5117
818,10,14,7,1,11697201.5,4354
818,15,19,63,50,10242299.5,6986
818,20,24,125,68,9406380,7218
818,25,29,185,113,8647173.5,7279
818,30,34,292,159,8637525.5,9687
818,35,39,431,220,8023008.5,11849
818,40,44,559,244,6875432.5,15067
818,45,49,636,268,5808725,20763
818,50,54,691,287,4957230.5,35700
818,55,59,710,300,4204009.5,54705
818,60,64,670,304,3382197,72465
818,65,69,554,278,2496181.5,86196
818,70,74,459,273,1595092,88365
818,75,79,301,234,840822,75648
818,80,84,152,158,347649.5,51995
818,85,999,105,139,157918.5,42607
826,0,4,0,0,3662706.5,3141
826,5,9,0,0,4139827,309
826,10,14,28,0,4216973.5,394
826,15,19,29,0,3881855.5,893
826,20,24,43,8,4088994.5,1685
826,25,29,84,43,4504285.5,2356
826,30,34,156,100,4565689,3275
826,35,39,304,143,4572286,4854
826,40,44,624,233,4356888,6662
826,45,49,1093,345,4242921,10483
826,50,54,2197,634,4609902.5,15980
826,55,59,3700,942,4416934.5,22395
826,60,64,5055,1257,4013493,31514
826,65,69,6116,1864,3503446.5,41626
826,70,74,7752,3211,3301219.5,64171
826,75,79,8199,4304,2648450,83710
826,80,84,6394,4078,1732543,101124
826,85,999,7655,5706,1720900,253950
834,0,4,0,0,10595923,92401
834,5,9,0,0,9209830.5,8080
834,10,14,0,0,7966116,5792
834,15,19,12,0,7113487.5,9363
834,20,24,63,41,5999898,12115
834,25,29,53,35,5026652.5,12983
834,30,34,93,46,4180678,13928
834,35,39,135,77,3485053,15505
834,40,44,187,103,2883909,17155
834,45,49,212,121,2343235.5,19029
834,50,54,231,141,1753680,19898
834,55,59,243,152,1231685,19223
834,60,64,223,154,957637,21751
834,65,69,221,160,778552,25356
834,70,74,216,171,559343.5,26287
834,75,79,167,146,349430.5,23853
834,80,84,90,85,172749,17435
834,85,999,39,40,103961,18023
840,0,4,0,0,18785092.5,23713
840,5,9,0,0,20508040,2249
840,10,14,110,1,21779388.5,3185
840,15,19,227,10,22417723,11810
840,20,24,373,26,22333654,23221
840,25,29,670,103,22997309,31184
840,30,34,1695,257,24462986.5,40583
840,35,39,3365,606,23426514,46786
840,40,44,5890,1234,22423954.5,55647
840,45,49,8812,1983,20359775,72048
840,50,54,13586,3279,21147526.5,116438
840,55,59,17925,4638,21514930.5,184865
840,60,64,22106,6025,21590887.5,256408
840,65,69,22784,6579,18856580.5,293919
840,70,74,20695,6718,15187400,350146
840,75,79,17022,7160,10873794,387195
840,80,84,11832,6596,6658008.5,391014
840,85,999,13094,9399,6210481,896892
854,0,4,0,0,3360439.5,57022
854,5,9,0,0,3329975,8707
854,10,14,0,0,2981340.5,4819
854,15,19,11,9,2503843,6345
854,20,24,19,14,2065235,7727
854,25,29,50,40,1719394.5,6818
854,30,34,10,8,1463766,6410
854,35,39,80,62,1254319.5,6361
854,40,44,25,18,1025819,6532
854,45,49,51,49,780488.5,6276
854,50,54,99,73,601952.5,6730
854,55,59,63,47,475015.5,7454
854,60,64,37,30,363418,8761
854,65,69,0,0,257078.5,9666
854,70,74,0,0,163065,10280
854,75,79,15,12,106580.5,11327
854,80,84,0,0,44043.5,7812
854,85,999,0,0,13264.5,4059
858,0,4,0,0,183057,262
858,5,9,0,0,232004.5,27
858,10,14,3,0,231479,34
858,15,19,2,0,237930.5,170
858,20,24,4,0,247418.5,291
858,25,29,2,3,253096,329
858,30,34,7,1,242294.5,339
858,35,39,15,6,220400,431
858,40,44,32,12,217447,556
858,45,49,63,22,224389,784
858,50,54,100,35,198518,1026
858,55,59,156,56,195873.5,1679
858,60,64,229,94,177568.5,2565
858,65,69,276,119,151820,3286
858,70,74,302,154,121736,4060
858,75,79,294,180,97850,4721
858,80,84,252,179,74140,5451
858,85,999,355,279,83891,10720
860,0,4,0,0,4133426,12251
860,5,9,0,0,3485905.5,2436
860,10,14,2,1,3060897.5,1977
860,15,19,5,1,2571486.5,2380
860,20,24,14,6,2552875.5,2468
860,25,29,32,13,3005424.5,2999
860,30,34,66,34,3042547.5,4018
860,35,39,79,44,2737337,5451
860,40,44,127,62,2177519,7122
860,45,49,204,95,1891100.5,10352
860,50,54,285,138,1626906,13084
860,55,59,408,210,1499911.5,17715
860,60,64,526,257,1216268.5,22083
860,65,69,497,251,839568,24089
860,70,74,283,164,514299.5,22791
860,75,79,133,87,268890,18825
860,80,84,81,55,190209.5,19941
860,85,999,37,28,124383,21341
862,0,4,0,0,2188211,8070
862,5,9,0,0,2604538.5,916
862,10,14,3,0,2765703.5,1118
862,15,19,12,5,2664648,4348
862,20,24,42,8,2141357,6744
862,25,29,49,16,1809961,5476
862,30,34,22,40,1826064.5,4981
